family,param,seed,unsafe_rate,missed_urgent,false_urgent,false_maint,action_acc,approval_load,escalation_rate,rmse
Random gate,0.06,2,0.0,0.32979749276759884,0.37557307903906106,0.9817073170731707,0.09060227409699063,0.9839688215677609,0.060388123267306845,763.4514770507812
Width gate,0.1,2,0.0,0.351976856316297,0.323583348615441,0.9837245552906657,0.0899192414319579,0.9857366708184339,0.10000401783920608,799.556640625
Linear score gate,0.1,2,0.0,0.39537126325940214,0.3566843939116083,0.9837245552906657,0.08843264092571015,0.9857366708184339,0.10000401783920608,793.6435546875
Anomaly trigger,0.1,2,0.0,0.39729990356798456,0.37378507243719056,0.9837245552906657,0.08533890473703243,0.9857366708184339,0.10000401783920608,785.9954833984375
Random gate,0.1,2,0.0,0.3162970106075217,0.38822666422152946,0.9805153126719237,0.09096387962553738,0.9828438265900599,0.10096829924866407,769.0680541992188
Width gate,0.13999999999999999,2,0.0,0.38958534233365477,0.3192737942417018,0.9837245552906657,0.08859335449395316,0.9857366708184339,0.1400216963317128,811.2483520507812
Linear score gate,0.13999999999999999,2,0.0,0.4030858244937319,0.3554006968641115,0.9837245552906657,0.08891478163043914,0.9857366708184339,0.1400216963317128,816.7786865234375
Anomaly trigger,0.13999999999999999,2,0.0,0.39633558341369335,0.37749862461030625,0.9837245552906657,0.08574068865763992,0.9857366708184339,0.1400216963317128,798.4487915039062
Random gate,0.13999999999999999,2,0.0,0.31436837029893927,0.39771685310838073,0.9790023840088025,0.09100405801759813,0.9815581180441159,0.1392984852746193,775.2769165039062
Width gate,0.18,2,0.0,0.4021215043394407,0.316798092792958,0.9837245552906657,0.0895978142954719,0.9857366708184339,0.17999919643215878,816.1006469726562
Linear score gate,0.18,2,0.0,0.40115718418514945,0.349990830735375,0.9837245552906657,0.08766925147655591,0.9857366708184339,0.17999919643215878,818.8233032226562
Anomaly trigger,0.18,2,0.0,0.390549662487946,0.3836420319090409,0.9837245552906657,0.08578086704970067,0.9857366708184339,0.17999919643215878,824.1095581054688
Random gate,0.18,2,0.0,0.3076181292189007,0.40949935815147626,0.9786814597469283,0.09060227409699063,0.9813170476917513,0.17746795773233154,780.7068481445312
Width gate,0.22,2,0.0,0.4030858244937319,0.3134054648817165,0.9837245552906657,0.09132548515408413,0.9857366708184339,0.2200168749246655,817.9085083007812
Linear score gate,0.22,2,0.0,0.40115718418514945,0.33921694480102693,0.9837245552906657,0.08666479167503717,0.9857366708184339,0.2200168749246655,817.4749145507812
Anomaly trigger,0.22,2,0.0,0.3500482160077146,0.3896479002384009,0.9837245552906657,0.08377194744666318,0.9857366708184339,0.2200168749246655,816.8161010742188
Random gate,0.22,2,0.0,0.3008678881388621,0.42306986979644234,0.9765725288831836,0.09196833942705612,0.9794688416569569,0.224436498051348,788.8572998046875
Width gate,0.26,2,0.0,0.4069431051108968,0.3106088391710985,0.9837245552906657,0.09176744746675237,0.9857366708184339,0.25999437502511147,821.1922607421875
Linear score gate,0.26,2,0.0,0.4030858244937319,0.3336236933797909,0.9837245552906657,0.08799067861304191,0.9857366708184339,0.25999437502511147,816.0692138671875
Anomaly trigger,0.26,2,0.0,0.3413693346190935,0.39826700898587936,0.9837245552906657,0.08212463337217245,0.9857366708184339,0.25999437502511147,814.4654541015625
Random gate,0.26,2,0.0,0.29797492767598843,0.429213277095177,0.9762974509444342,0.09120494997790188,0.9792277713045924,0.2553336815460645,791.92626953125
Width gate,0.30000000000000004,2,0.0,0.4098360655737705,0.30597836053548505,0.9836787089675408,0.09172726907469163,0.9856964924263731,0.3000120535176182,822.9057006835938
Linear score gate,0.30000000000000004,2,0.0,0.39922854387656703,0.3278929029891803,0.9837245552906657,0.08738800273213065,0.9857366708184339,0.3000120535176182,816.7858276367188
Anomaly trigger,0.30000000000000004,2,0.0,0.33365477338476374,0.40165963689712086,0.9837245552906657,0.0816826710595042,0.9857366708184339,0.3000120535176182,816.7500610351562
Random gate,0.30000000000000004,2,0.0,0.3008678881388621,0.44021639464514944,0.9745094443425637,0.09180762585881314,0.9775804572301017,0.30182008116035197,799.8248291015625
Width gate,0.34,2,0.0,0.4136933461909354,0.3008894186686228,0.9835870163212911,0.09172726907469163,0.9856161356422516,0.3399895536180642,826.7164916992188
Linear score gate,0.34,2,0.0,0.3982642237222758,0.3259215110948102,0.9837245552906657,0.08710675398770541,0.9857366708184339,0.3399895536180642,823.5861206054688
Anomaly trigger,0.34,2,0.0,0.3114754098360656,0.41394645149459014,0.9837245552906657,0.0823255253324762,0.9857366708184339,0.3399895536180642,823.9354248046875
Random gate,0.34,2,0.0,0.30279652844744454,0.45227397762699434,0.9733174399413167,0.09032102535256539,0.9765759974285829,0.34236007874964847,803.995361328125
Width gate,0.38,2,0.0,0.4156219864995178,0.29978910691362554,0.9835411699981661,0.09164691229057013,0.9855759572501909,0.3800072321105709,832.326904296875
Linear score gate,0.38,2,0.0,0.39151398264223725,0.3280762882816798,0.9837245552906657,0.08706657559564467,0.9857366708184339,0.3800072321105709,831.5372924804688
Anomaly trigger,0.38,2,0.0,0.2892960462873674,0.43136805428204655,0.9837245552906657,0.08112017357065371,0.9857366708184339,0.3800072321105709,830.2220458984375
Random gate,0.38,2,0.0,0.29122468659594986,0.46190170548322024,0.9721712818631946,0.09024066856844389,0.9755715376270642,0.3784402748202017,809.2800903320312
Width gate,0.42000000000000004,2,0.0,0.4030858244937319,0.3385292499541537,0.9833119383825417,0.0889549600224999,0.985375065289887,0.4199847322110169,840.2235717773438
Linear score gate,0.42000000000000004,2,0.0,0.3809064609450338,0.3408674124335228,0.9837245552906657,0.08654425649885492,0.9857366708184339,0.4199847322110169,840.642333984375
Anomaly trigger,0.42000000000000004,2,0.0,0.2786885245901639,0.4481936548688795,0.9837245552906657,0.07995500020089195,0.9857366708184339,0.4199847322110169,836.3936157226562
Random gate,0.42000000000000004,2,0.0,0.2777242044358727,0.47276728406381807,0.9711626627544471,0.09168709068263088,0.9746072562176061,0.4218329382458114,813.9786376953125
Width gate,0.46,2,0.0,0.39344262295081966,0.3770401613790574,0.9833119383825417,0.08590140222588293,0.985375065289887,0.46000241070352366,848.4658203125
Linear score gate,0.46,2,0.0,0.3674059787849566,0.3726847606821933,0.9837245552906657,0.08397283940696694,0.9857366708184339,0.46000241070352366,850.1834106445312
Anomaly trigger,0.46,2,0.0,0.2738669238187078,0.4617641665138456,0.9837245552906657,0.07919161075173771,0.9857366708184339,0.46000241070352366,841.766357421875
Random gate,0.46,2,0.0,0.29990356798457085,0.48441225013753897,0.9699706583532001,0.09184780425087388,0.9736027964160874,0.4591586644702479,822.3610229492188
Width gate,0.5,2,0.0,0.3751205400192864,0.4124335228314689,0.9831743994131671,0.08184338462774719,0.9852545301137049,0.49997991080396964,855.4700927734375
Linear score gate,0.5,2,0.0,0.3413693346190935,0.4071153493489822,0.9837245552906657,0.08124070874683595,0.9857366708184339,0.49997991080396964,857.8131103515625
Anomaly trigger,0.5,2,0.0,0.266152362584378,0.4704749679075738,0.9837245552906657,0.07830768612640122,0.9857366708184339,0.49997991080396964,843.1946411132812
Random gate,0.5,2,0.0,0.2815814850530376,0.4954153676875115,0.9683201907207042,0.09084334444935514,0.9720358391257182,0.5054039937321708,825.3807373046875
Width gate,0.54,2,0.0,0.3442622950819672,0.44461764166513845,0.9831285530900422,0.07718269114870023,0.9852143517216441,0.5399975892964763,860.0864868164062
Linear score gate,0.54,2,0.0,0.32208293153326906,0.4398037777370255,0.9836787089675408,0.07899071879143396,0.9856964924263731,0.5399975892964763,864.5469360351562
Anomaly trigger,0.54,2,0.0,0.25747348119575697,0.4884925728956538,0.9836787089675408,0.07770501024548998,0.9856964924263731,0.5399975892964763,849.7013549804688
Random gate,0.54,2,0.0,0.274831243972999,0.5033467815881166,0.9674032642582064,0.09100405801759813,0.9712724496765639,0.5408011571376914,829.5012817382812
Width gate,0.5800000000000001,2,0.0,0.29893924783027964,0.4757931413900605,0.9828993214744177,0.07469163084093375,0.9850134597613404,0.580015267788983,865.3182373046875
Linear score gate,0.5800000000000001,2,0.0,0.29122468659594986,0.47102512378507244,0.9835411699981661,0.07778536702961147,0.9855759572501909,0.580015267788983,869.979736328125
Anomaly trigger,0.5800000000000001,2,0.0,0.25168756027000966,0.5140748211993398,0.9834494773519163,0.07714251275663948,0.9854956004660693,0.580015267788983,860.673828125
Random gate,0.5800000000000001,2,0.0,0.26422372227579555,0.5181092976343298,0.9659820282413351,0.09220940977942063,0.9700269195226807,0.5795733054763148,836.4295043945312
Width gate,0.62,2,0.0,0.2796528447444552,0.5063267925912341,0.982395011920044,0.0745710956647515,0.9845714974486721,0.619992767889429,874.0825805664062
Linear score gate,0.62,2,0.0,0.24879459980713597,0.49825783972125437,0.9835411699981661,0.07453091727269075,0.9855759572501909,0.619992767889429,869.4111328125
Anomaly trigger,0.62,2,0.0,0.24493731918997108,0.5410324591967725,0.9833577847056666,0.07613805295512073,0.9854152436819479,0.619992767889429,872.2470703125
Random gate,0.62,2,0.0,0.2729026036644166,0.5238859343480653,0.963598019438841,0.09212905299529912,0.9679778215275825,0.6184258105990599,840.0693969726562
Width gate,0.66,2,0.0,0.2767598842815815,0.5300751879699248,0.9811113148725472,0.07501305797741975,0.9834465024709711,0.6600104463819358,881.4321899414062
Linear score gate,0.66,2,0.0,0.2343297974927676,0.5248487071336879,0.9833577847056666,0.07119611073164851,0.9854152436819479,0.6600104463819358,871.1748046875
Anomaly trigger,0.66,2,0.0,0.24011571841851495,0.5643682376673391,0.9827159361819182,0.07428984692032625,0.9848527461930974,0.6600104463819358,879.836181640625
Random gate,0.66,2,0.0,0.2719382835101254,0.5371355217311572,0.9634146341463414,0.09080316605729438,0.9676563943910965,0.655631001647314,845.7489013671875
Width gate,0.7000000000000001,2,0.0,0.26808100289296044,0.5480927929580047,0.9793691545938016,0.07633894491542448,0.9819197235726627,0.6999879464823818,886.7418212890625
Linear score gate,0.7000000000000001,2,0.0,0.22854387656702024,0.5529525032092426,0.983220245736292,0.06962915344127928,0.9852947085057656,0.6999879464823818,878.2835083007812
Anomaly trigger,0.7000000000000001,2,0.0,0.23722275795564127,0.5819273794241702,0.981203007518797,0.07195950018080276,0.9835268592550926,0.6999879464823818,883.0670166015625
Random gate,0.7000000000000001,2,0.0,0.25747348119575697,0.5509352649917476,0.961580781221346,0.09305315601269637,0.9661697938848487,0.7054522078026437,852.521484375
Width gate,0.74,2,0.0,0.25940212150433944,0.5662937832385843,0.9766642215294333,0.07842822130258346,0.9795491984410784,0.7400056249748885,892.0118408203125
Linear score gate,0.74,2,0.0,0.2227579556412729,0.576379974326059,0.9827159361819182,0.06902647756036803,0.9848527461930974,0.7400056249748885,883.126220703125
Anomaly trigger,0.74,2,0.0,0.23625843780135006,0.5947643498991381,0.9798734641481753,0.07135682429989151,0.9823616858853309,0.7400056249748885,885.4119262695312
Random gate,0.74,2,0.0,0.24783027965284474,0.5531817348248671,0.960801393728223,0.09140584193820564,0.9654064044356945,0.7388806299971875,853.0831298828125
Width gate,0.78,2,0.0,0.24300867888138863,0.5824775353016688,0.972400513478819,0.08116035196271446,0.9758126079794287,0.7799831250753345,892.8223266601562
Linear score gate,0.78,2,0.0,0.2227579556412729,0.5916467999266459,0.9812947001650467,0.06749969866205954,0.9836072160392141,0.7799831250753345,884.0880126953125
Anomaly trigger,0.78,2,0.0,0.22757955641272903,0.6040711534934898,0.9762516046213093,0.07388806299971876,0.9791875929125317,0.7799831250753345,885.6185913085938
Random gate,0.78,2,0.0,0.25843780135004824,0.5635430038510911,0.9597469282963507,0.09100405801759813,0.9644421230262364,0.7760858210454418,861.6919555664062
Width gate,0.8200000000000001,2,0.0,0.2266152362584378,0.5954978910691363,0.9685494223363287,0.08059785447386396,0.9724376230463256,0.8200008035678412,888.3790283203125
Linear score gate,0.8200000000000001,2,0.0,0.2227579556412729,0.6048963873097377,0.9764808362369338,0.07159789465225602,0.9793884848728354,0.8200008035678412,887.1824340820312
Anomaly trigger,0.8200000000000001,2,0.0,0.2227579556412729,0.6163121217678342,0.9703374289381992,0.07750411828518623,0.9740045803366949,0.8200008035678412,886.2032470703125
Random gate,0.8200000000000001,2,0.0,0.24011571841851495,0.5829818448560425,0.9584632312488538,0.09148619872232713,0.963397484832657,0.824058821165977,865.0325317382812
Width gate,0.86,2,0.0,0.2227579556412729,0.6061342380341097,0.9632770951769668,0.08316927156575193,0.9678171079593395,0.8599783036682872,887.3323364257812
Linear score gate,0.86,2,0.0,0.2227579556412729,0.6175041261690812,0.9676783421969558,0.07931214592791996,0.9716742335971714,0.8599783036682872,890.5418701171875
Anomaly trigger,0.86,2,0.0,0.2227579556412729,0.6218595268659454,0.9682743443975793,0.07878982683113021,0.9721965526939612,0.8599783036682872,886.6033325195312
Random gate,0.86,2,0.0,0.23143683702989393,0.5894003300935265,0.9570878415551073,0.09261119370002813,0.962111776286713,0.8605408011571377,871.7264404296875
Width gate,0.9,2,0.0,0.2227579556412729,0.6176416651384559,0.961168164313222,0.08501747760054643,0.965968901924545,0.8999959821607939,890.5606079101562
Linear score gate,0.9,2,0.0,0.2227579556412729,0.6260773885934348,0.9630020172382175,0.08341034191811644,0.967576037606975,0.8999959821607939,891.0535888671875
Anomaly trigger,0.9,2,0.0,0.2227579556412729,0.6241976893453145,0.9614432422519714,0.08477640724818193,0.9662099722769095,0.8999959821607939,886.7262573242188
Random gate,0.9,2,0.0,0.23143683702989393,0.6007702182284981,0.9563084540619843,0.09140584193820564,0.9614287436216803,0.9016834746273454,876.081787109375
Width gate,0.9400000000000001,2,0.0,0.2227579556412729,0.6251604621309371,0.9597010819732258,0.08630318614649042,0.964683193378601,0.9399734822612399,892.1141967773438
Linear score gate,0.9400000000000001,2,0.0,0.2227579556412729,0.6275444709334311,0.9597469282963507,0.08626300775442967,0.9647233717706617,0.9399734822612399,887.6880493164062
Anomaly trigger,0.9400000000000001,2,0.0,0.2227579556412729,0.6273610856409316,0.9520447460113699,0.09289244244445337,0.9578528667282735,0.9399734822612399,887.7901000976562
Random gate,0.9400000000000001,2,0.0,0.22854387656702024,0.6093434806528516,0.9548413717219879,0.09200851781911688,0.9601430350757363,0.9359958214472257,879.351806640625
Width gate,0.98,2,0.0,0.2227579556412729,0.6275444709334311,0.9484228864845039,0.09598617863313111,0.9545984169713528,0.9799911607537466,887.6648559570312
Linear score gate,0.98,2,0.0,0.2227579556412729,0.6275444709334311,0.9485604254538786,0.0959058218490096,0.9547591305395958,0.9799911607537466,887.660888671875
Anomaly trigger,0.98,2,0.0,0.2227579556412729,0.6277278562259306,0.9513112048413718,0.09341476154124312,0.9570894772791193,0.9799911607537466,887.906005859375
Random gate,0.98,2,0.0,0.2266152362584378,0.6229139922978177,0.9531450577663672,0.09232994495560287,0.9586966129615493,0.9808349069870224,885.346435546875
P: Always-edge (CQR),0.02,2,0.0,0.0665380906460945,0.8396754080322758,1.0,0.048214070472899676,1.0,0.0,756.5181884765625
P: Always-cloud (CQR),0.02,2,0.0,0.0028929604628736743,0.7931413900605171,1.0,0.04885692474587167,1.0,1.0,887.6578979492188
P: HERA,0.02,2,0.0,0.0028929604628736743,0.7931413900605171,1.0,0.04885692474587167,1.0,1.0,887.6578979492188
P: Always-edge (CQR),0.05,2,0.0,0.21504339440694312,0.5712910324591968,1.0,0.0601068745228816,1.0,0.0,756.5181884765625
P: Always-cloud (CQR),0.05,2,0.0,0.12343297974927676,0.6773794241701816,1.0,0.05355779661697939,1.0,1.0,887.6578979492188
P: HERA,0.05,2,0.0,0.12343297974927676,0.6773794241701816,1.0,0.05355779661697939,1.0,1.0,887.6578979492188
P: Always-edge (CQR),0.1,2,0.0,0.33365477338476374,0.36177333577847054,0.9837245552906657,0.09068263088111214,0.9857366708184339,0.0,756.5181884765625
P: Always-cloud (CQR),0.1,2,0.0,0.2227579556412729,0.6275444709334311,0.952365670273244,0.09245048013178513,0.9579734019044558,1.0,887.6578979492188
P: HERA,0.1,2,0.0,0.2227579556412729,0.6275444709334311,0.9458096460663855,0.09819599019647234,0.9522278918397685,0.9857366708184339,887.6577758789062
P: Always-edge (CQR),0.15,2,0.01832208293153327,0.3789778206364513,0.2465615257656336,0.9685035760132037,0.10743702037044478,0.9695849572100125,0.0,756.5181884765625
P: Always-cloud (CQR),0.15,2,0.0,0.24300867888138863,0.5391069136255272,0.9077571978727306,0.12853067620233838,0.9138173490296918,1.0,887.6578979492188
P: HERA,0.15,2,0.01832208293153327,0.24300867888138863,0.5391069136255272,0.9077571978727306,0.12853067620233838,0.9130539595805376,0.9695849572100125,888.3212890625
P: Always-edge (CQR),0.2,2,0.05014464802314368,0.4214079074252652,0.20474967907573813,0.9512195121951219,0.11828518622684721,0.9468439873036281,0.0,756.5181884765625
P: Always-cloud (CQR),0.2,2,0.1051108968177435,0.26325940212150434,0.4290757381258023,0.8588850174216028,0.17115995017879385,0.8621479368395677,1.0,887.6578979492188
P: HERA,0.2,2,0.10703953712632594,0.26325940212150434,0.4290757381258023,0.8521914542453696,0.17413315119128933,0.8533086905862027,0.9468439873036281,892.2526245117188
P: Always-edge (CQR),0.3,2,0.06075216972034716,0.4811957569913211,0.1179625894003301,0.8563176233266092,0.20069106834344488,0.8597774117079835,0.0,756.5181884765625
P: Always-cloud (CQR),0.3,2,0.10896817743490839,0.38862102217936356,0.27044746011369886,0.6869154593801577,0.32154767166218007,0.7076620193659849,1.0,887.6578979492188
P: HERA,0.3,2,0.11186113789778207,0.38862102217936356,0.26925545571245185,0.6597744360902256,0.3452529229780224,0.6836755193057173,0.8597774117079835,886.5878295898438
P: Always-edge (CQR),0.4,2,0.09643201542912247,0.5072324011571842,0.08646616541353383,0.7989180267742527,0.2480212141910081,0.8058981879545181,0.0,756.5181884765625
P: Always-cloud (CQR),0.4,2,0.10993249758919961,0.4802314368370299,0.12240968274344398,0.6453786906290115,0.36176624211499053,0.6683675519305717,1.0,887.6578979492188
P: HERA,0.4,2,0.1446480231436837,0.4802314368370299,0.12181368054282046,0.6069594718503576,0.39503395074129133,0.6328096749568082,0.8058981879545181,884.299072265625
P: Always-edge (CQR),0.5,2,0.10703953712632594,0.5342333654773385,0.045158628278012106,0.7480286081056299,0.2924585158101973,0.7578448310498613,0.0,756.5181884765625
P: Always-cloud (CQR),0.5,2,0.19672131147540983,0.5949855351976856,0.07381258023106547,0.5007335411699981,0.4888103178110812,0.5348547551127004,1.0,886.8794555664062
P: HERA,0.5,2,0.19961427193828352,0.5969141755062681,0.07381258023106547,0.46405648267008986,0.519185182209008,0.5009040138213668,0.7578448310498613,884.5144653320312
P: Always-edge (CQR),0.6,2,0.19768563162970107,0.5593056894889104,0.03300935264991748,0.6493214744177517,0.3747438627506127,0.663345252922978,0.0,756.5866088867188
P: Always-cloud (CQR),0.6,2,0.2738669238187078,0.656702025072324,0.04419585549238951,0.33917109847790206,0.622564184981317,0.3793241994455382,1.0,875.2417602539062
P: HERA,0.6,2,0.32786885245901637,0.6730954676952748,0.04149092242802127,0.2798459563543004,0.669130941379726,0.3203423199003576,0.6637872152356463,861.2308959960938
P: Always-edge (CQR),0.7,2,0.2786885245901639,0.583413693346191,0.030258573262424353,0.5056390977443609,0.4901763831411467,0.5239262324721765,0.0,756.4779663085938
P: Always-cloud (CQR),0.7,2,0.4108003857280617,0.7270973963355835,0.01751329543370622,0.17715019255455713,0.7637510546827916,0.22029812366909077,1.0,818.67138671875
P: HERA,0.7,2,0.49758919961427195,0.7454194792671167,0.012699431505593252,0.13400880249403999,0.7889830848969425,0.16702157579653662,0.5250914058419383,798.803466796875
P: Always-edge (CQR),0.8,2,0.37319189971070393,0.6171648987463838,0.027966257106180083,0.28397212543554007,0.6692112981638475,0.3098557595725019,0.0,759.568359375
P: Always-cloud (CQR),0.8,2,0.5207328833172613,0.8071359691417551,0.010498807995598753,0.09801943884100495,0.8192775925107477,0.13367351038611436,1.0,769.6649169921875
P: HERA,0.8,2,0.5872709739633558,0.8071359691417551,0.008894186686227764,0.06950302585732625,0.8332596729478886,0.09490136204749086,0.30997629474868416,760.0013427734375
P: Edge point - margin,0.0,2,0.5294117647058824,0.8505303760848602,0.00944434256372639,0.04479185769301302,0.8522238740005625,0.0748925228012375,0.0,758.1732788085938
P: Cloud point - margin,0.0,2,0.5226615236258437,0.6943105110896818,0.04754263708050614,0.21602787456445993,0.7153360922495882,0.24187392020571336,1.0,1058.39599609375
P: Edge point - margin,240.0,2,0.4918032786885246,0.8341369334619093,0.01939299468182652,0.05437373922611406,0.8449917634296276,0.08566033187351842,0.0,758.1732788085938
P: Cloud point - margin,240.0,2,0.5033751205400193,0.630665380906461,0.0868787823216578,0.26141573445809646,0.6778094740648479,0.28369962634095386,1.0,1058.39599609375
P: Edge point - margin,480.0,2,0.43201542912246865,0.7704918032786885,0.024986246103062534,0.12887401430405282,0.7825947205592833,0.1549680581783117,0.0,758.1732788085938
P: Cloud point - margin,480.0,2,0.44358727097396333,0.6123432979749277,0.1201632129103246,0.3118008435723455,0.6349793081280887,0.3319136968138535,1.0,1058.39599609375
P: Edge point - margin,720.0,2,0.36547733847637415,0.609450337512054,0.0294791857693013,0.2508710801393728,0.695126361043031,0.27815500823657036,0.0,758.1732788085938
P: Cloud point - margin,720.0,2,0.3095467695274831,0.5853423336547734,0.15202640748211993,0.40317256556024206,0.5608903531680662,0.42737755635019486,1.0,1058.39599609375
P: Edge point - margin,960.0,2,0.2391513982642237,0.5554484088717454,0.03965706950302586,0.5808270676691729,0.42826148097553135,0.594158061794367,0.0,758.1732788085938
P: Cloud point - margin,960.0,2,0.2266152362584378,0.5573770491803278,0.18237667339079405,0.5460755547405098,0.4431274860380088,0.5664349712724497,1.0,1058.39599609375
P: Edge point - margin,1200.0,2,0.05014464802314368,0.5294117647058824,0.04479185769301302,0.9043645699614891,0.16139660090803165,0.9061432761460886,0.0,758.1732788085938
P: Cloud point - margin,1200.0,2,0.12825458052073288,0.5226615236258437,0.21602787456445993,0.8311479919310472,0.20217766884969263,0.8316927156575193,1.0,1058.39599609375
P: Edge point - margin,1440.0,2,0.0,0.4918032786885246,0.05437373922611406,1.0,0.08630318614649042,1.0,0.0,758.1732788085938
P: Cloud point - margin,1440.0,2,0.0028929604628736743,0.5033751205400193,0.26141573445809646,0.9810654685494223,0.08533890473703243,0.9832857889027281,1.0,1058.39599609375
P: Edge point - margin,1680.0000000000002,2,0.0,0.43201542912246865,0.12887401430405282,1.0,0.08726746755594841,1.0,0.0,758.1732788085938
P: Cloud point - margin,1680.0000000000002,2,0.0,0.44358727097396333,0.3118008435723455,1.0,0.06966933183334002,1.0,1.0,1058.39599609375
P: Edge point - margin,1920.0,2,0.0,0.36547733847637415,0.2508710801393728,1.0,0.07653983687572824,1.0,0.0,758.1732788085938
P: Cloud point - margin,1920.0,2,0.0,0.3095467695274831,0.40317256556024206,1.0,0.0654506006669613,1.0,1.0,1058.39599609375
P: Edge point - margin,2160.0,2,0.0,0.2391513982642237,0.5808270676691729,1.0,0.060227409699063844,1.0,0.0,758.1732788085938
P: Cloud point - margin,2160.0,2,0.0,0.2266152362584378,0.5460755547405098,1.0,0.05853991723251235,1.0,1.0,1058.39599609375
P: Edge point - margin,2400.0,2,0.0,0.05014464802314368,0.9043645699614891,1.0,0.04753103780786693,1.0,0.0,758.1732788085938
P: Cloud point - margin,2400.0,2,0.0,0.12825458052073288,0.8311479919310472,1.0,0.0513078066615774,1.0,1.0,1058.39599609375
