rep,n_cal,policy,eps,theta,late_rate,premature_rate,timely_rate,false_alarm_rate,median_lead,esc_frac
0,1000,hera,0.2,0.285,0.20950704225352113,0.3899647887323944,0.4005281690140845,0.4896136854967572,94.9,0.6283170718138817
0,0,edge_fixed0.5,,0.5,0.22183098591549297,0.38028169014084506,0.397887323943662,0.5222295328508318,93.6,0.0
0,0,cloud_fixed0.5,,0.5,0.4005281690140845,0.21742957746478872,0.38204225352112675,0.2867750728451922,74.20000000000002,1.0
1,12,edge,0.05,0.01,0.0008802816901408451,0.8811619718309859,0.11795774647887323,0.9768775260832785,181.20000000000002,0.0
1,12,edge,0.1,0.255,0.05721830985915493,0.6294014084507042,0.31338028169014087,0.7483786070119373,128.2,0.0
1,12,edge,0.2,0.57,0.3019366197183099,0.3265845070422535,0.3714788732394366,0.4418648369207632,92.0,0.0
1,12,cloud,0.05,0.01,0.0044014084507042256,0.801056338028169,0.19454225352112675,0.9596766613403516,160.8,1.0
1,12,cloud,0.1,0.1,0.05897887323943662,0.6170774647887324,0.323943661971831,0.7281699407839083,128.2,1.0
1,12,cloud,0.2,0.11,0.06426056338028169,0.602112676056338,0.3336267605633803,0.7107810884481625,124.99999999999999,1.0
1,12,hera,0.05,0.01,0.0044014084507042256,0.801056338028169,0.19454225352112675,0.9545070025378325,160.2,0.8930314530515395
1,12,hera,0.1,0.1,0.05897887323943662,0.6161971830985915,0.3248239436619718,0.72619607105931,128.0,0.7644998026315758
1,12,hera,0.2,0.11,0.06426056338028169,0.6012323943661971,0.3345070422535211,0.7089012125199737,124.99999999999999,0.755244572535654
1,25,edge,0.05,0.255,0.05721830985915493,0.6294014084507042,0.31338028169014087,0.7483786070119373,128.2,0.0
1,25,edge,0.1,0.445,0.176056338028169,0.4533450704225352,0.37059859154929575,0.575805996804211,103.4,0.0
1,25,edge,0.2,0.605,0.34330985915492956,0.2834507042253521,0.3732394366197183,0.39975561612933547,87.30000000000001,0.0
1,25,cloud,0.05,0.1,0.05897887323943662,0.6170774647887324,0.323943661971831,0.7281699407839083,128.2,1.0
1,25,cloud,0.1,0.1,0.05897887323943662,0.6170774647887324,0.323943661971831,0.7281699407839083,128.2,1.0
1,25,cloud,0.2,0.18,0.11179577464788733,0.5334507042253521,0.35475352112676056,0.6142494595356707,113.80000000000001,1.0
1,25,hera,0.05,0.1,0.05897887323943662,0.6161971830985915,0.3248239436619718,0.72619607105931,128.0,0.7644998026315758
1,25,hera,0.1,0.1,0.05897887323943662,0.6161971830985915,0.3248239436619718,0.72619607105931,128.0,0.7644998026315758
1,25,hera,0.2,0.18,0.11179577464788733,0.5334507042253521,0.35475352112676056,0.6126515649967103,113.6,0.6985672654568593
1,50,edge,0.05,0.255,0.05721830985915493,0.6294014084507042,0.31338028169014087,0.7483786070119373,128.2,0.0
1,50,edge,0.1,0.48,0.20774647887323944,0.4198943661971831,0.37235915492957744,0.5424381990788608,101.10000000000001,0.0
1,50,edge,0.2,0.57,0.3019366197183099,0.3265845070422535,0.3714788732394366,0.4418648369207632,92.0,0.0
1,50,cloud,0.05,0.09,0.05545774647887324,0.6338028169014085,0.3107394366197183,0.7463107434909296,130.79999999999998,1.0
1,50,cloud,0.1,0.105,0.0625,0.608274647887324,0.32922535211267606,0.7191465363286023,126.20000000000002,1.0
