family,param,seed,unsafe_rate,missed_urgent,false_urgent,false_maint,action_acc,approval_load,escalation_rate,rmse
P: Always-cloud (CQR),0.8,2,0.3712632594021215,0.5776277724204436,0.18072620575829818,0.33197322574729504,0.6140463658644381,0.35208324962834986,1.0,1029.5875244140625
P: HERA,0.8,2,0.3876567020250723,0.5814850530376084,0.14794608472400514,0.2380799559875298,0.6953272530033348,0.26738719916428944,0.45783277753224316,965.7733154296875
P: Edge point - margin,0.0,2,0.5274831243972999,0.7926711668273867,0.01700898587933248,0.07440858243168898,0.826790951826108,0.09920044999799107,0.0,816.5836791992188
P: Cloud point - margin,0.0,2,0.3702989392478303,0.7820636451301832,0.03507243719053732,0.24569044562626077,0.6902245972116196,0.2719273574671542,1.0,1027.463134765625
P: Edge point - margin,150.0,2,0.502410800385728,0.7782063645130183,0.020080689528699798,0.13203741059966992,0.7809072280927317,0.1550484149624332,0.0,816.5836791992188
P: Cloud point - margin,150.0,2,0.35390549662487947,0.6846673095467696,0.054052814964239866,0.2761324041811847,0.6621800795532162,0.29977098316525375,1.0,1027.463134765625
P: Edge point - margin,300.0,2,0.476374156219865,0.7483124397299904,0.023014854208692464,0.167201540436457,0.7596930370846559,0.19534734219936517,0.0,816.5836791992188
P: Cloud point - margin,300.0,2,0.33461909353905495,0.6422372227579557,0.07532550889418668,0.30978360535485056,0.632046285507654,0.330708345052031,1.0,1027.463134765625
P: Edge point - margin,450.0,2,0.4416586306653809,0.6875602700096431,0.02581147991931047,0.21469833119383824,0.7269476475551448,0.2453694403149986,0.0,816.5836791992188
P: Cloud point - margin,450.0,2,0.3114754098360656,0.583413693346191,0.08733724555290666,0.3415551072803961,0.6073767527823537,0.3616457069388083,1.0,1027.463134765625
P: Edge point - margin,600.0,2,0.3857280617164899,0.6316297010607522,0.030350265908674123,0.2641665138455896,0.6891397806259794,0.29543171682269276,0.0,816.5836791992188
P: Cloud point - margin,600.0,2,0.2796528447444552,0.5477338476374156,0.09957821382725106,0.38075371355217313,0.5792116999477681,0.40290891558519826,1.0,1027.463134765625
P: Edge point - margin,900.0,2,0.19864995178399228,0.5573770491803278,0.04598386209426004,0.4843205574912892,0.5134798505363816,0.5127164610872272,0.0,816.5836791992188
P: Cloud point - margin,900.0,2,0.17743490838958534,0.4570877531340405,0.1483128553090042,0.5601045296167247,0.4410783880429105,0.5838322150347544,1.0,1027.463134765625
P: Edge point - margin,1200.0,2,0.05110896817743491,0.5274831243972999,0.07440858243168898,0.8199156427654503,0.23628912370926916,0.8311703965607297,0.0,816.5836791992188
P: Cloud point - margin,1200.0,2,0.08486017357762778,0.3702989392478303,0.24569044562626077,0.8872180451127819,0.1653742617220459,0.886335328860139,1.0,1027.463134765625
P: Edge point - margin,1500.0,2,0.0019286403085824494,0.476374156219865,0.167201540436457,0.9998166147075005,0.07694162079633574,0.9997589296476355,0.0,816.5836791992188
P: Cloud point - margin,1500.0,2,0.0019286403085824494,0.33461909353905495,0.30978360535485056,0.9986246103062535,0.07838804291052272,0.9977098316525372,1.0,1027.463134765625
P: Edge point - margin,1800.0,2,0.0,0.3857280617164899,0.2641665138455896,1.0,0.06922736952067178,1.0,0.0,816.5836791992188
P: Cloud point - margin,1800.0,2,0.0,0.2796528447444552,0.38075371355217313,1.0,0.07276306802201776,1.0,1.0,1027.463134765625
P: Edge point - margin,2100.0,2,0.0,0.19864995178399228,0.4843205574912892,1.0,0.06046848005142834,1.0,0.0,816.5836791992188
P: Cloud point - margin,2100.0,2,0.0,0.17743490838958534,0.5601045296167247,1.0,0.057535457430993614,1.0,1.0,1027.463134765625
P: Edge point - margin,2400.0,2,0.0,0.05110896817743491,0.8199156427654503,1.0,0.04841496243320342,1.0,0.0,816.5836791992188
P: Cloud point - margin,2400.0,2,0.0,0.08486017357762778,0.8872180451127819,1.0,0.04941942223472217,1.0,1.0,1027.463134765625
